7	2427
8	5543
21	2718
28	8119
44	6949
49	2271
131123	57
55	2497
56	8038
71	1416
74	7148
79	5680
84	8719
131159	8661
95	1297
112	5631
113	519
114	7302
120	2431
131198	1463
136	754
156	4290
161	9222
168	6852
131246	9570
186	1998
200	937
201	8227
213	1769
131301	4931
233	6464
131313	6938
244	2157
263	3855
273	1419
288	7129
131361	9283
306	6904
131383	6696
315	2959
342	4814
343	7727
131417	3031
349	2932
352	1492
353	7215
354	1903
357	8841
368	6771
380	3790
390	6844
392	1369
398	9756
411	8825
413	6605
424	4379
425	5228
435	3153
439	6014
451	4860
461	8613
470	9026
131543	6759
475	4881
131549	5087
479	3967
483	2952
131563	3330
495	8920
498	9632
528	9650
131602	3545
531	9410
532	6915
536	3978
551	7940
553	2015
556	9175
561	2644
562	2141
564	3842
131167	3471
131645	6957
579	9440
580	7227
609	7952
620	9335
131702	5551
131705	8077
131708	5675
642	7276
650	1187
654	599
131736	4619
666	9040
131739	6527
669	2852
680	235
684	1196
690	2207
131771	7414
21962	3914
719	5822
727	6184
739	5057
65660	7497
754	9442
755	5548
812	1977
822	8808
824	7244
833	2151
839	7239
860	9037
873	9394
879	4192
885	7906
891	2737
910	2393
934	2876
940	9689
955	7234
957	9397
960	7573
132033	1171
964	2757
132040	4815
969	1317
132042	9070
978	7336
979	333
153081	2040
984	4591
989	8055
996	8545
998	2922
1006	1370
1010	3417
1018	1598
1039	1925
1046	6669
1054	8046
132127	7309
1060	9145
1067	945
1068	7937
1075	8086
1078	574
1088	2430
1098	878
1100	9921
1101	7877
1111	5692
1112	5120
1118	9132
132202	3726
1131	9946
1145	4282
132223	2953
1152	2842
1153	2958
1162	8881
1171	1477
132247	6090
1181	8543
1195	5210
1209	7094
1212	3900
132291	9750
1222	356
132303	9319
1235	8656
1242	8416
1247	5992
1258	5370
1265	2373
1271	2706
1281	6525
1286	5344
1288	3694
1306	9469
132402	5541
132415	2963
1345	2124
1352	6854
1353	1221
1366	9712
1379	7260
1380	3605
1392	8809
1395	5000
1404	3430
132494	6558
1434	3229
1446	9068
1449	297
1456	7522
1466	6199
1468	7868
1474	8909
1486	7420
1494	7753
1495	2874
153167	1216
42877	7232
1539	9219
1545	2477
1553	1060
1564	741
1568	4193
1570	689
132643	8876
1580	1148
1583	5550
1587	1701
132670	8597
1600	3845
1609	1329
1614	8360
1627	4599
1639	2412
1640	5360
1675	2828
1683	9967
132758	6553
1692	2439
1698	8222
1709	9680
1713	5030
1726	7205
132799	2863
1728	9014
1733	4982
1735	9422
22135	9949
1740	8553
1747	4370
1754	8584
1765	6057
1769	1772
1773	9196
43987	2715
1793	1356
132868	2259
1800	2170
1804	1427
1813	550
132899	4843
1829	7863
1832	2239
1836	6716
1854	3434
1859	1800
132933	3367
1862	826
1865	2573
132949	476
1890	642
1893	9127
1905	731
1909	3310
1915	6580
1916	7647
132990	2321
1923	1169
1936	6802
1945	6411
1946	2219
133020	2915
1956	3525
1967	3600
133047	7984
1977	5540
1991	3690
2001	5508
2003	4225
2004	4325
2006	1619
2011	5829
2013	8557
2014	7180
2017	2821
133094	2012
133097	6264
2026	7674
2031	3744
2039	5995
2045	2622
2060	2967
133139	837
2076	7913
2077	6683
2081	1181
131421	7796
2104	975
2112	1793
133186	7585
133187	4254
133196	827
2127	415
133212	8109
133215	798
133220	7033
133228	7398
2173	9900
2179	1949
2194	7410
2199	9118
2201	3162
2211	2750
133284	3821
2220	4485
133294	556
133308	8201
133313	1040
133318	7920
2263	9207
2271	7115
2272	55
2278	5107
133354	6006
2298	5246
2304	2120
133377	2999
133390	3724
133408	1346
133417	2621
175156	3117
133442	2374
2375	2989
133449	4240
2385	7211
2394	4238
2414	2596
2423	5648
133516	6870
2466	5451
2469	9226
2492	5526
2498	1506
2499	2128
2503	9616
133579	4310
2512	2389
2521	2756
2523	8455
133596	1733
2527	1720
2528	189
2533	8877
2549	7284
2562	9039
2564	6826
133637	8998
133647	4340
133655	9576
2591	8660
133669	6940
2602	5047
175197	3496
2612	649
2615	7365
2620	8414
2637	814
22285	9666
2642	9042
2643	4769
2659	8012
133735	4634
133737	5449
2667	2801
2669	9413
2675	39
2685	9837
2689	4571
133774	5586
2712	2142
2715	2530
2720	6415
2738	7066
2744	4857
2759	5328
87842	1621
2785	535
2786	6763
133872	7825
133894	9072
2823	9184
133908	163
2851	1155
2858	6435
2865	2941
2882	1185
2897	8141
2907	1103
133997	8032
2934	7963
2935	7932
2941	242
2946	2051
134039	6590
2984	3296
134059	515
3007	213
3013	9811
3039	3611
3055	6353
3065	3627
3072	6531
3074	164
3076	2469
134154	2870
134162	1132
134163	8495
3093	8861
3098	8146
3102	1838
134175	1127
3112	425
3117	9258
69936	6352
3129	563
3165	817
134244	8820
3174	8891
3178	2048
530	4406
3190	9092
134268	7147
3198	6375
3201	3298
3207	8752
3209	3996
3211	5237
3213	3707
3217	7840
3227	3922
3229	7327
134302	3455
3237	1319
3239	2231
3245	8252
3251	6003
3262	1952
3265	7990
3268	4487
3288	2712
134361	685
3304	3593
3307	5296
3308	3923
3312	6644
3320	8263
3325	5309
3327	7821
3333	9670
134406	4820
3336	2535
134409	1268
3339	4553
3344	3171
134422	3225
3351	3664
3353	4066
3358	2702
3368	8919
3372	463
3389	537
134470	6593
3415	4068
134494	317
134500	4568
3430	8447
3457	2659
3462	933
3474	3326
134556	26
3488	3737
134565	4723
3494	4514
3495	6572
134577	9926
134579	2907
3520	615
3542	4884
134626	482
3560	9904
3561	2814
3571	8765
3575	2329
3576	7052
3585	9783
3586	2091
3588	8387
3594	3445
3598	9674
3599	1862
134679	7470
3620	1113
3633	4365
134721	5466
3655	4751
134736	1493
3667	7028
134747	2293
3677	1058
3680	5257
134761	5187
3698	6351
3704	3078
3707	3907
134788	3174
3725	1607
3729	8326
3755	582
3763	1517
3768	7611
3775	4945
3783	2077
3784	2927
3785	613
3786	1020
3793	7580
3818	3641
3819	7449
3842	1012
3845	2850
3847	3160
3848	4117
3882	6840
134972	5758
3901	4897
3904	6253
3917	3099
3918	5613
134991	9797
3923	7213
3937	2789
3939	2145
3942	2741
3944	6880
3950	2241
3956	6286
135032	3466
3965	5103
4006	4279
4007	1374
4022	5708
4024	9465
4030	7391
4032	6851
4036	5802
4037	6129
4040	3152
135114	6734
4043	9225
4045	2556
135140	3908
135143	4598
4076	9243
4080	8981
4086	3936
4087	8927
4096	7567
135178	5233
4107	8742
4116	3478
135195	9633
4128	4069
135202	2998
4137	6691
4146	5770
135227	127
4157	7394
135239	946
4172	3142
4175	6278
4205	4943
4208	9459
4211	5304
4217	2733
4225	1180
135314	8007
135331	7689
4270	4507
135388	9955
135399	2423
44413	5955
4346	7518
135428	1041
4397	5655
4400	1212
4414	9069
44427	3823
4420	4988
135505	752
135507	7654
135510	4451
4440	7728
4456	4565
135530	7550
4476	364
135549	4841
4491	5493
135565	3155
4523	3070
4533	1882
4537	3194
135620	3756
135631	9356
183462	268
135658	2504
135687	1854
4622	4185
4636	3252
4638	5933
4641	1732
4648	3956
4667	8930
4679	2731
4683	7643
4687	3918
4690	6219
4695	3969
4704	9947
4709	420
4728	9998
135820	1091
4750	6100
4765	4455
4785	5262
4807	2425
4809	3429
4820	5867
135899	6291
135905	2037
4861	6135
135949	2168
4881	4938
4883	3769
4884	5617
4890	5961
4942	6281
4963	3472
4968	742
4972	8875
4982	2503
4991	1045
175596	193
5005	9157
5006	7757
136086	3686
5074	8000
136147	4536
5079	8525
136196	7612
5139	5259
5141	5987
5168	5320
5177	4231
5201	321
5232	6325
5236	4524
5263	3426
5267	11
5271	4445
5278	4572
5289	9038
5290	9577
5291	5865
5292	170
5306	4007
5309	3608
5315	2481
5320	9078
5326	2839
5328	5287
5329	7706
5341	2974
5346	4790
44582	6436
136449	5533
5380	3061
5387	780
5416	9938
136494	3797
5428	8248
136515	2686
5449	8915
5453	5096
5465	7371
136540	2660
5472	3462
5481	453
5486	5988
5489	2411
5495	5483
5521	8593
5532	436
5539	1384
5550	3656
5571	805
5609	3892
136683	227
5619	4329
136723	9956
5654	7558
5671	8524
5688	3158
5695	6541
5701	8729
5703	8196
5704	4707
136809	5387
5738	2630
5739	6335
22802	9637
136821	5380
136872	6596
136875	2296
136894	8587
5826	2470
5846	9330
5860	6707
5871	809
5898	576
5903	1669
5910	1308
136984	2164
5924	9537
5927	8766
5932	5906
5936	9404
5945	218
5957	1422
137065	110
6002	3537
6011	5061
6017	2933
6019	2591
6050	1321
6063	1777
137153	5877
44705	4659
6091	4091
6094	2946
6103	6761
6105	7389
137184	3137
137186	9277
137192	3997
6125	1542
6137	511
6149	5844
137225	755
6157	9264
6160	7492
137243	6901
6180	5789
137253	2687
137265	3836
6203	2320
137276	3648
6206	5699
6210	9885
6228	1620
137303	1739
6235	3579
6240	5668
137317	6414
137327	5261
137329	4776
6261	6073
137337	6417
137341	4436
137345	9288
6278	4274
137352	9318
137356	4289
6302	347
137378	3567
6311	6426
209707	5465
137391	3720
6323	2212
137411	1372
6341	6941
137416	2379
6349	3785
137427	465
6362	3128
6363	5561
137438	711
137449	1895
6384	9025
6385	3270
137464	3167
137465	6743
137467	212
137494	1215
6423	118
137501	4246
137519	8743
137528	1343
6484	6176
137557	1811
6501	3576
137574	3102
137576	8954
137579	6866
137587	138
137598	7313
6528	2567
137603	320
137614	8531
137617	7874
137625	4076
137629	4622
137630	5555
137644	2121
137652	7168
6581	8699
137662	5311
137668	8581
6603	4956
137676	1209
6609	2057
6611	3554
137687	9358
6617	2636
6618	5248
137699	9497
6629	4990
6655	1565
137730	8156
6665	1363
137745	3572
137759	382
6697	1439
137774	6885
6709	29
6719	6853
6722	2452
137799	4331
137819	9761
137850	5327
137860	5083
6820	9119
137894	8410
137896	2060
6825	7103
137902	3623
6848	5710
6850	1338
137932	6407
137936	874
137945	799
6878	5868
137951	3577
6888	4074
137971	3920
137972	6817
6904	9621
6913	1233
137996	8370
6926	815
6935	6700
6950	3548
154079	15
6986	2468
6997	9957
138078	3588
138079	6875
138083	466
138084	1271
138085	8680
7018	4399
138092	4216
138097	4817
7032	2671
138107	2314
138115	693
7044	7766
138119	2823
7063	7305
7068	3754
138142	4371
138147	2007
7077	3832
7079	6186
7080	906
7087	5350
7099	1371
138200	368
138202	5105
138206	7417
7136	3959
7157	8523
7168	2096
138249	4439
138250	5004
7190	7604
138264	8089
7220	8595
7233	9171
138306	4027
7236	4883
138314	1973
7247	3928
138329	7793
138348	9944
7281	6091
7296	2474
138381	9627
138392	1702
138395	1026
138402	7238
7331	767
7336	5209
138409	3371
138418	310
44915	5176
7356	7607
138436	8385
7367	1468
7374	9292
7377	4417
138457	1569
7391	2216
7419	6059
138493	8080
138534	3933
7463	309
138547	3265
7476	9775
7482	9289
138561	1564
7493	6897
7502	236
7535	4018
138624	1878
7558	6206
7591	5990
138665	7782
7602	8082
7611	8177
138684	7719
7627	1875
7636	9271
7637	4834
166106	4165
138716	6723
138725	3432
138732	7143
138747	7177
44970	6035
138758	8108
7688	1183
7696	1264
7724	8367
7732	5608
138824	6044
138840	8834
138842	4262
7781	7880
7787	9999
7803	2625
138876	4923
7808	6565
7811	8853
7821	503
7824	8114
7826	821
138902	857
7839	9662
7873	5003
138947	4734
7880	5200
7890	9867
138973	2996
7907	4384
7911	4962
138984	4402
7918	1015
139012	4006
139021	2414
7954	5436
7958	9854
7963	2008
7970	8408
139048	2316
139050	8137
7981	1867
7985	7687
7993	4337
139068	1460
139104	407
139108	9324
8044	1109
139129	3871
139132	8890
139138	617
8069	9959
8070	2576
8076	4468
8077	6543
139158	7429
139163	9237
139177	9555
8115	6115
176116	6183
8123	7431
139228	8610
8158	4796
8170	8526
8173	2186
8181	2589
139276	2835
8210	2199
