902	52812
131975	17364
904	15443
131977	31613
1	64276
907	58888
131981	18593
910	2393
912	63671
913	10031
131986	46107
916	60701
917	20283
918	26118
919	38949
920	60007
921	13999
922	46546
131995	25854
925	25772
926	40732
927	12356
928	14766
132001	25607
930	11813
132003	48833
933	67313
934	2876
132007	61890
31	61011
209528	57369
938	66089
939	67542
940	9689
942	15341
943	12040
944	66593
945	52246
132019	19586
948	16806
132021	59101
950	54058
951	51786
953	24604
955	7234
132028	15148
957	9397
132030	12399
960	7573
132033	1171
964	2757
965	28060
132038	17793
132040	4815
969	1317
132042	9070
971	16483
973	46312
974	14083
975	35674
976	66495
977	28610
978	7336
979	333
980	35146
981	36280
982	27304
153081	2040
984	4591
985	25523
986	55969
987	29935
988	17761
989	8055
991	52994
993	34117
994	56441
132067	30803
996	8545
997	14685
998	2922
1000	30597
132073	30308
1002	19966
1003	20192
132076	22243
132077	62034
1006	1370
1007	41014
132081	43159
1010	3417
132083	25145
1012	38959
1013	54625
1014	64826
1015	58759
1016	50369
1017	56103
1018	1598
1020	16800
1021	28277
132094	31998
1023	42169
132096	14847
132097	13534
132098	15542
1027	34781
1028	30643
1029	24398
1030	10863
1031	40570
1032	41085
132107	13086
1036	21133
1037	61146
1038	31200
1039	1925
1040	29259
1042	55690
132115	40459
1044	34962
132117	20162
1046	6669
1047	31017
1048	14183
1050	47283
1051	52068
1052	38181
1053	23614
1054	8046
132127	7309
1056	51316
176	32839
1060	9145
1061	42264
1062	64255
1063	62958
132136	22241
1065	67256
1066	22018
1067	945
1068	7937
1069	17719
132143	37786
1072	18136
1073	37626
1074	51260
1075	8086
1076	19133
1077	10515
1078	574
1079	55722
1080	60855
1081	55812
1082	52834
1083	55757
1086	10442
1087	13876
1088	2430
1092	20852
196790	42059
56775	56832
1095	16475
1096	10118
139701	62017
1098	878
132171	47650
1100	9921
1101	7877
1102	56910
1105	28815
1106	33117
1107	18435
153102	17304
132182	45778
1111	5692
1112	5120
132187	63196
1116	18092
65722	15696
1118	9132
1119	59071
1120	46458
218640	35534
1122	18814
1123	25799
1124	53777
1126	58270
1127	65760
1129	44854
132202	3726
1131	9946
1132	57517
218642	16694
189	43464
1136	33502
1137	60041
1139	16102
1140	10368
1141	28499
132214	42310
1145	4282
132688	60796
1147	18557
1148	35132
1149	21926
1150	44757
132223	2953
1152	2842
1153	2958
1155	28290
1157	19174
132230	30136
73331	55233
1160	48625
1161	22701
1162	8881
1163	31846
1164	44783
132238	48462
1167	64642
153112	48078
1170	47532
1171	1477
1172	57556
1173	28521
1174	58269
132247	6090
1176	31079
1177	50016
132250	23997
1181	8543
132255	26937
1184	27693
1185	64794
132258	19693
1188	55946
1189	40972
1190	18462
1191	14378
1192	49217
1194	16485
1195	5210
132268	25949
132269	13941
1198	54704
1199	32332
1201	30131
132274	17014
1203	24329
1204	59803
1206	29521
1207	43195
1208	25711
1209	7094
132282	36020
132283	65395
1212	3900
1213	11737
1214	59785
1215	42416
1217	33756
132290	25720
132291	9750
1220	63775
1221	27302
1222	356
1223	22407
1224	25487
65740	43811
1227	19726
1229	50346
132303	9319
144070	59542
1234	58171
1235	8656
26195	29272
1237	17308
1238	16239
1239	25182
1240	37343
1241	26405
1242	8416
1243	51951
1244	49859
1245	32637
1246	55927
1247	5992
1248	28941
65744	34610
1251	53224
1252	55186
1254	63925
209	67533
1256	43757
1257	26449
1258	5370
1260	44952
1262	50455
132335	35278
1264	46184
1265	2373
196819	61561
1268	66250
1269	61851
1270	24953
1271	2706
1273	61743
1275	20766
1276	43350
1278	38383
131285	28629
1280	48386
1281	6525
1283	24648
1284	31402
132357	40215
1286	5344
1287	37804
1288	3694
1289	64876
132362	21557
1291	33958
1292	32584
1294	42610
1295	32410
1296	62308
1297	25392
132370	49319
132371	46832
1301	57127
1302	44778
1303	15362
1305	44620
1306	9469
1308	65380
218	45395
1310	63026
1311	35339
1312	65016
1313	26489
1314	16255
132388	39659
1317	41130
1319	16984
1320	31348
1321	19130
1324	36831
1325	38086
1326	48628
1327	10113
1328	61751
1329	57733
132402	5541
1331	57384
1332	20788
1333	57237
1334	14709
1335	21359
1336	34772
1337	21039
1338	56661
1339	24639
1340	58700
1341	55715
1342	40114
132415	2963
1344	57638
1345	2124
1346	16873
1347	27066
1349	17450
1350	18922
1352	6854
1353	1221
1355	16839
1358	36095
132432	55017
1361	43231
1362	65005
132435	60682
1364	16998
1365	66741
1366	9712
1367	31854
1368	17514
1369	20989
1370	20796
1371	17229
132444	55824
1374	32198
229	48855
1376	13341
1377	58747
1378	65861
1379	7260
1380	3605
131302	44096
132454	56136
1383	20481
132456	60922
132458	20932
1388	21338
1389	63467
1390	57284
1391	44119
1392	8809
1393	24220
1394	12690
1395	5000
1396	21670
1397	16275
1398	38423
1399	65080
1400	24492
174996	10178
1402	54516
132475	28431
1404	3430
132477	28359
1406	44955
1407	62734
1408	34279
1410	47927
1411	19596
1412	12994
1413	56496
1415	32929
1416	17912
1417	13094
132491	15132
1420	33519
1421	57070
132494	6558
237	62019
132496	15048
132497	26559
1426	34532
1428	24097
1429	40564
1430	24899
1431	13722
1432	43343
1433	42647
1434	3229
1435	47558
1436	23570
1437	21921
1438	13261
1441	19909
132514	21067
1443	37087
132517	24334
1446	9068
241	26884
1448	47411
1449	297
82974	58926
1451	32780
1452	50010
131314	35027
43933	20784
1456	7522
1457	17887
132530	22004
1460	47197
1461	18043
1462	50895
22089	17687
132537	23287
1466	6199
1467	66019
1468	7868
22090	47700
1470	58482
132543	12579
1472	18265
1473	59533
1474	8909
1475	35162
132548	56855
1477	57014
1478	12110
1479	66555
1480	66062
1481	14356
1484	40563
132557	21721
1486	7420
1487	20001
1488	47455
1489	65582
1490	42631
1491	48185
1492	49716
132565	52583
1494	7753
1495	2874
1496	38758
1497	51702
1498	54677
153167	1216
1500	15440
1501	51407
1503	20055
1504	41585
1507	22365
1508	41086
1509	41412
1512	65531
252	60559
1514	36021
175015	31791
1518	22761
1519	55724
42877	7232
1521	11616
1522	67272
1523	50214
1524	36580
1525	31700
1526	41404
1531	23549
1532	36801
1533	38917
132606	59927
87637	37282
1536	34324
1537	13899
1538	27049
1539	9219
1541	34960
1542	40205
1543	28192
1544	31851
1545	2477
132618	17962
1547	35660
1548	38653
1551	53724
78571	65537
1553	1060
1554	55298
1556	60646
1557	16527
1558	38052
1559	42470
1560	60246
1561	29092
1562	25783
1563	13141
1564	741
1565	34881
1566	60399
1567	35307
1568	4193
132641	42897
1570	689
132643	8876
1573	12239
1574	55889
1575	56437
1576	27619
1577	22959
1578	22084
1579	53853
1580	1148
43954	66041
1582	31836
1583	5550
132656	57888
1585	20175
1586	19927
1587	1701
132660	28282
1589	28769
1590	43817
132663	52063
1592	30278
1593	56727
132666	22563
132667	40681
1597	36140
132670	8597
1599	14320
1600	3845
267	48691
1604	21512
1605	40519
1606	46581
1609	1329
1614	8360
1615	40480
1616	51817
1617	43898
1618	28586
1619	49017
1620	32926
1621	36221
132694	60035
1623	52581
1624	21638
1625	32992
132698	31607
1627	4599
1629	47780
1630	26339
1631	22758
1634	33454
1636	30012
132709	33268
1638	50775
1639	2412
1640	5360
132713	60840
1642	63490
132717	46429
132718	46000
1648	61956
131347	57188
1652	11023
1654	32074
1655	34040
1656	41753
276	64147
1658	49759
1659	50828
1660	29181
1661	50826
1662	31452
1663	11932
132736	65839
1665	50172
1666	35412
1667	59973
1669	42205
1671	62970
1672	42475
1673	24204
1674	36022
1675	2828
132748	40756
1678	52058
61159	44284
1680	19740
11	47981
1683	9967
1684	35607
132758	6553
1687	36396
209553	46982
137929	67028
218735	12768
1692	2439
65818	61473
1694	18219
1695	16259
1696	12601
1697	53833
1698	8222
1699	35941
1700	16007
1701	28169
1702	19366
22129	30706
1706	12394
132779	14749
1708	40833
1709	9680
161544	61511
1711	61169
1712	65177
1713	5030
1714	45769
132787	14645
1716	33341
131358	26247
1719	37877
1720	38413
1721	29303
1722	19006
1723	15787
1724	66548
1725	20172
1726	7205
132799	2863
1728	9014
1729	21111
1730	21986
1731	33834
1733	4982
1734	23620
1735	9422
1736	33974
1737	49617
1738	43985
22135	9949
1740	8553
1741	44983
1742	46216
1743	59044
1745	22799
1746	26409
1747	4370
1748	44680
1749	13195
1750	54038
65828	49979
1754	8584
132827	32510
132828	27960
132829	17466
1758	22473
132832	52491
1761	28549
1762	38204
1763	10974
1764	29861
1765	6057
1766	33149
132839	12708
1769	1772
1770	45218
1771	42559
1773	9196
1774	62957
132849	30758
1778	66870
43987	2715
1780	37668
1781	26938
1782	51391
1783	14298
1785	41406
132858	50422
1787	66479
1788	66473
1789	30314
1790	17258
1791	50982
1792	16710
1793	1356
132866	42270
1795	31218
132868	2259
1798	59429
1799	43634
1800	2170
1801	41408
1802	51866
1803	16864
1804	1427
1807	17573
1809	28049
1810	38033
1811	54247
1813	550
1817	23004
1818	36007
132891	31150
1820	17032
1821	63028
1822	56286
1824	57571
132899	4843
1828	15825
1829	7863
132902	10372
1831	36348
1832	2239
1834	64652
1835	66238
1836	6716
132909	21182
1838	34655
1839	35781
1840	19115
1841	30394
1842	62420
1843	54840
1844	28419
1845	46591
1846	63076
132919	23080
1848	27548
132921	29441
1851	40411
1852	26535
1853	42480
1854	3434
1855	58474
1856	17628
132929	22535
1858	25997
1859	1800
132933	3367
1862	826
1864	60522
1865	2573
1866	11042
311	13892
1869	50759
1870	41967
132944	16647
1873	16393
1874	52062
1875	38437
1876	20050
132949	476
1878	14404
313	54860
1880	22713
1881	32458
132954	15489
1883	37149
1884	46404
1885	21810
44005	16014
1888	37766
1889	21627
1890	642
1892	25825
1893	9127
1894	13581
153233	61148
1896	28155
1897	49659
1898	61094
1902	22920
1903	13128
1904	58663
1905	731
1906	26387
132979	50342
1908	62090
1909	3310
1910	66891
1912	44213
1915	6580
1916	7647
1917	38554
132990	2321
1919	21178
1920	44308
1921	38869
132994	10985
1923	1169
1924	65212
1925	27940
132998	19798
1929	32343
1931	33503
1932	54360
1933	46260
133006	52052
1936	6802
1937	35722
1938	36513
1940	49486
1941	24577
133014	62103
1943	37335
1945	6411
1946	2219
1947	24078
133020	2915
1949	52752
1950	43863
43710	63864
1952	37031
1954	11563
133027	30966
1956	3525
196934	66456
1958	47679
1959	15011
1960	64808
1961	52261
1962	14563
133035	56487
133036	48674
1965	35014
1967	3600
1968	22355
1969	19185
1970	35932
1971	54798
1972	31191
1973	48008
1974	48481
133047	7984
1976	37650
1977	5540
133051	34183
1980	10889
65866	44369
1982	44779
1983	22246
1984	11653
1985	29710
1986	43861
1987	22155
133060	16567
1990	61921
1991	3690
1992	65124
1993	36911
1997	21980
1998	15083
1999	36245
2000	14040
2001	5508
2002	16636
2003	4225
2004	4325
2005	33522
2006	1619
2008	19724
2009	36666
2010	31068
2011	5829
2012	30102
2013	8557
2014	7180
2015	10625
2016	59307
2017	2821
2018	17338
2019	61041
133092	36954
133093	19337
133094	2012
2023	19620
2024	49065
133097	6264
2026	7674
2028	22505
2030	61596
2031	3744
2033	49980
2034	64776
133108	64765
2037	51113
133110	60769
2039	5995
133113	46332
133115	31483
133116	19112
2045	2622
133118	30687
2048	13613
2049	43175
133122	59400
133124	20759
131414	33439
133126	23190
2055	56037
2056	57499
2057	59921
2058	20248
2059	16161
2060	2967
2061	56808
133134	11176
133135	24714
344	26012
2066	22882
133139	837
2068	10710
2069	38462
133142	48301
345	17053
2072	38048
133145	42073
2074	12059
2075	19711
2076	7913
2077	6683
2080	15559
2081	1181
2082	20543
2083	24227
2084	12405
133158	24992
2087	48319
2089	41322
133162	10189
2092	28565
2094	46947
131421	7796
2096	32451
2098	12620
2099	34934
133172	34690
2102	37700
133175	22208
2104	975
2106	31843
133179	54092
133180	39153
133181	54642
2112	1793
133186	7585
133187	4254
2116	34540
22198	12067
2120	41697
2122	59881
22199	17017
133196	827
2125	42428
2126	29600
2127	415
133200	23689
2129	44829
2130	61201
2132	14368
2133	48332
2134	54368
2135	61760
2136	29293
2137	65187
2139	51747
133212	8109
2142	19668
133215	798
2144	20710
2146	47207
2147	37908
133220	7033
2149	21665
2152	19861
2153	62696
2154	48513
133227	15319
133228	7398
2157	53678
133230	22279
2159	58267
2160	10571
133233	41411
2162	48882
2163	56801
2164	61248
2165	33167
2166	19697
196969	45720
2168	47723
133241	14736
2170	15259
218815	50139
133244	54901
2173	9900
2175	57241
2176	51214
2178	61002
2179	1949
2180	36946
2181	47861
2182	10911
2183	39689
2184	55649
2185	44314
2186	16910
2187	63150
2190	60801
2192	33201
2193	16765
2194	7410
2195	35968
2196	15780
133269	58297
2198	57982
2199	9118
2200	10867
2201	3162
133274	16495
2203	21263
2205	16324
2206	48783
2207	50555
2208	19996
2209	36526
2210	56242
2211	2750
133284	3821
2213	58864
2214	48169
2215	12742
2218	21507
2220	4485
2221	15367
133294	556
2223	65806
2224	10861
2225	22353
2226	13272
2227	47366
133300	41334
2229	17456
133302	40154
192113	17954
2234	33119
2235	63981
133308	8201
133310	59627
2239	22663
2240	60317
133313	1040
2244	50567
133318	7920
2248	41320
2250	44859
2251	44677
133324	43140
2253	25342
2254	30317
2255	34425
133329	13697
2259	16174
2260	36206
2261	67149
2263	9207
2264	38669
2265	32357
2266	45295
2267	59759
2268	24087
2269	67680
2270	58441
2271	7115
2272	55
2274	53650
2275	56768
2277	21851
2278	5107
133351	19768
133352	30983
133354	6006
2283	33358
2285	15353
2286	29732
2287	57366
133360	23066
2289	10070
2290	36711
2291	20027
2293	14891
2294	60683
2297	29479
2298	5246
133372	33524
2301	63227
2302	36649
2303	18133
2304	2120
133377	2999
2306	19200
133379	22077
2311	46172
133385	50720
2314	65501
2315	14583
2316	63419
133390	3724
2319	65959
2320	10535
133393	41152
2325	46124
2326	22508
2327	44187
2328	17243
2329	46892
133403	13434
133405	40606
133407	10692
133408	1346
2337	59600
2338	12650
2339	16559
2341	52959
133414	59356
133415	32620
26265	48127
133417	2621
2346	65871
78	59412
2349	25058
2350	52102
2351	50220
2352	51439
2353	17918
2354	35216
2356	57899
2357	37488
2360	58538
175156	3117
2362	59269
153311	51740
133437	53326
2367	12388
2368	25517
2369	54731
133442	2374
2372	42522
2373	60023
2374	35576
2375	2989
2376	63165
133449	4240
2378	21878
2379	20267
2380	19841
133454	19466
2383	63166
2384	12217
2385	7211
133459	58250
133460	29603
2389	37223
2390	26283
2391	56106
2392	50147
2393	24165
2394	4238
2395	10108
2396	21914
2398	11020
2399	38399
133475	21689
133476	28514
2405	18269
2406	53293
133479	10753
2408	37396
133481	25354
2410	51309
22247	54762
2412	30057
2413	57301
2414	2596
2415	28588
2417	59549
2418	42617
2420	42937
2421	26776
2422	62064
2423	5648
133496	28854
133497	28724
2426	33094
2427	34129
2430	54399
2431	24136
2432	44884
2433	17082
218859	50565
2436	56365
2437	59305
133510	48896
133511	52641
2441	42361
2442	22756
133516	6870
2445	12761
2446	25245
2447	44184
2449	62361
21904	57643
2451	60025
133524	17610
2455	52614
2456	24345
2457	30611
2458	12193
2460	53144
133534	48197
2464	37416
2465	11002
2466	5451
131483	54693
133540	18124
2469	9226
2470	41359
2471	33295
2472	67095
2473	42085
133547	28820
2476	27912
2477	33870
2478	35675
2479	51868
2480	63106
2481	36051
2482	64487
2483	17511
2484	48253
2485	57381
2487	49299
45743	41660
133562	15460
2491	58368
2492	5526
133565	36194
2494	46396
2495	43272
2496	46618
133569	41021
2498	1506
2499	2128
2500	53648
2501	16653
133574	40538
2503	9616
2504	21322
2505	14876
2506	64999
133579	4310
2508	42034
65954	32397
2510	46508
2512	2389
2513	36075
2514	36783
2515	56058
2516	63783
2517	67641
2518	18167
2519	45504
133592	17002
2521	2756
2522	44088
2523	8455
133596	1733
2525	33942
2527	1720
2528	189
2529	51080
2531	39409
2532	20948
2533	8877
2534	41299
133609	40477
2539	57763
133612	50247
2541	57947
2542	53230
133617	19342
2546	64935
2547	37203
2549	7284
133623	45240
2552	60999
2554	66094
133628	18880
2557	64768
2558	19501
2559	50439
133632	45190
2561	20944
2562	9039
2563	51795
2564	6826
133637	8998
2566	49533
2567	31329
175191	66637
2573	51346
2574	22632
133647	4340
78647	66609
2578	10926
133651	28389
2582	46247
133655	9576
2584	13480
2585	48763
2586	54548
2587	18996
86	38063
2589	16730
133662	46011
2591	8660
2592	31023
133666	20206
2595	16044
2596	15772
133669	6940
133672	52476
2601	54400
2602	5047
2603	64207
133677	12111
175197	3496
2608	23003
2609	25932
2611	38512
2612	649
2614	20472
2615	7365
2616	11939
2618	35638
2620	8414
2621	36393
2622	56763
2623	44397
2624	55541
133697	31705
2626	22935
2629	30723
2630	21655
2631	61111
133704	12627
2634	57088
2637	814
22285	9666
2640	23061
2641	31913
2642	9042
2643	4769
2644	30681
133717	34805
2646	58744
109201	17178
2649	18554
2651	10941
2653	13506
133726	34815
2655	23714
2657	55315
2658	34175
2659	8012
2660	62781
133735	4634
133737	5449
2666	36339
2667	2801
2669	9413
2670	40910
2671	49087
133744	37156
2675	39
2676	56611
2677	33444
44137	25411
2681	57336
133754	55426
133755	25437
2685	9837
133758	32359
2687	16087
2688	44151
2689	4571
2690	31442
2691	59396
2693	23588
2694	13325
2695	18664
2696	61826
2697	63826
2698	30146
2700	66453
2701	43902
133774	5586
2703	26927
2704	52046
2705	59728
2706	45180
2707	62600
90	55037
2709	12929
2710	32475
2711	23856
2712	2142
133785	37583
2714	23648
2715	2530
133788	34601
2717	35803
133791	15563
2720	6415
2721	54770
2726	22891
2727	10420
2729	31817
2733	43442
2734	33398
2735	59194
2737	32208
2738	7066
2739	10270
2740	67691
2741	22610
2742	19263
2743	55394
2744	4857
2745	47894
2747	56326
2748	48460
2749	22043
133822	21142
2751	63635
2752	36942
2754	23916
2756	24120
2757	33796
179037	61835
2759	5328
2760	54793
133833	42673
2762	40629
2763	43754
87842	1621
2766	14246
8821	61407
2768	60174
2769	13246
2770	24395
2771	31777
2772	16895
2773	14704
2774	16857
2776	40346
2777	32238
2781	16447
2782	43293
133855	33516
133856	29930
2785	535
2786	6763
2787	54928
2791	58204
2792	16109
133865	58626
2794	66688
87847	58845
2796	28485
2797	34476
133872	7825
2801	40301
2802	65045
131539	55577
2804	54652
2805	19957
2806	56837
133879	47580
2809	61263
2810	12633
133885	18423
2814	38173
2815	12655
2816	19198
2817	61047
2819	14017
2820	40718
133893	53683
133894	9072
2823	9184
2824	59561
2826	46204
471	23078
133900	15869
133901	10177
2830	47130
2831	50042
2833	58123
2834	40621
175235	44298
133908	163
2837	57989
2838	60988
66009	59812
2840	30106
2841	38793
2842	53135
2843	48128
2844	19382
2846	35575
2847	52585
2848	24339
2849	17006
2850	42507
2851	1155
2852	50641
2853	26929
2855	29628
2858	6435
133931	30790
2860	21021
2861	64944
2862	39639
477	31947
2864	18651
2865	2941
2866	20489
87859	44129
133940	37420
2869	16982
2870	28088
2872	28495
2873	21884
133947	26093
2876	42327
2877	45995
2878	57370
2879	29809
2880	48920
2881	35492
2882	1185
2884	17374
2885	45772
2886	28184
2887	65867
2888	18141
2889	56654
2890	55589
2891	23713
2892	45055
2893	58647
206896	61285
2896	29267
2897	8141
2898	43975
2899	37896
2900	28143
2901	45847
2902	25161
2903	32033
2906	18373
2907	1103
22330	46925
2910	34447
197093	32315
2913	37618
2914	54464
2915	47295
2916	18882
2919	36337
2920	65530
2922	27505
133996	46520
133997	8032
133998	13225
134000	55237
2929	47439
2930	46559
2931	11411
2932	32322
2933	29853
2934	7963
2935	7932
2937	24806
2938	17232
2939	27095
134012	37830
2941	242
2942	48283
2943	47509
2944	30625
2945	42153
2946	2051
491	36655
2948	48952
2949	45744
2950	50136
2951	36519
2953	37237
2955	39959
2956	60413
2957	25791
2960	49001
2961	22087
134039	6590
2970	44350
2973	54393
2974	39586
2975	24663
2977	24866
2978	32150
99	59423
134052	33571
2982	28263
2984	3296
2986	26506
134059	515
